model,checkpoint_step,total_tokens,layer,state_key,hidden_size,num_singular_values,top_singular_value,frobenius_norm,frobenius_energy,nuclear_norm,stable_rank,svd_seconds,effective_rank_rel_0.001,rank_for_variance_0.9,rank_for_variance_0.95,rank_for_variance_0.99,rank_for_variance_0.999,frobenius_energy_fraction_at_rank_1,frobenius_residual_fraction_at_rank_1,relative_frobenius_error_at_rank_1,variance_at_rank_1,frobenius_energy_fraction_at_rank_4,frobenius_residual_fraction_at_rank_4,relative_frobenius_error_at_rank_4,variance_at_rank_4,frobenius_energy_fraction_at_rank_8,frobenius_residual_fraction_at_rank_8,relative_frobenius_error_at_rank_8,variance_at_rank_8,frobenius_energy_fraction_at_rank_16,frobenius_residual_fraction_at_rank_16,relative_frobenius_error_at_rank_16,variance_at_rank_16,frobenius_energy_fraction_at_rank_32,frobenius_residual_fraction_at_rank_32,relative_frobenius_error_at_rank_32,variance_at_rank_32,frobenius_energy_fraction_at_rank_64,frobenius_residual_fraction_at_rank_64,relative_frobenius_error_at_rank_64,variance_at_rank_64,frobenius_energy_fraction_at_rank_96,frobenius_residual_fraction_at_rank_96,relative_frobenius_error_at_rank_96,variance_at_rank_96,frobenius_energy_fraction_at_rank_128,frobenius_residual_fraction_at_rank_128,relative_frobenius_error_at_rank_128,variance_at_rank_128,frobenius_energy_fraction_at_rank_256,frobenius_residual_fraction_at_rank_256,relative_frobenius_error_at_rank_256,variance_at_rank_256,frobenius_energy_fraction_at_rank_384,frobenius_residual_fraction_at_rank_384,relative_frobenius_error_at_rank_384,variance_at_rank_384,bias_norm
llama3_8b,128,41943040,22,translators.22.weight,4096,4096,6.254405975341797,37.25829821842125,1388.1807861328125,1485.46923828125,35.48737640735889,1.7665353360353038,4008,1047,1494,2391,3232,0.02817903459072113,0.9718209654092789,0.9858098018427687,0.02817903459072113,0.06508054584264755,0.9349194541573524,0.9669123301299619,0.06508054584264755,0.1042749285697937,0.8957250714302063,0.9464275309975964,0.1042749285697937,0.1710715889930725,0.8289284110069275,0.9104550571043732,0.1710715889930725,0.2674993872642517,0.7325006127357483,0.8558624963951559,0.2674993872642517,0.378807008266449,0.621192991733551,0.7881579738437917,0.378807008266449,0.448879599571228,0.551120400428772,0.7423748382244457,0.448879599571228,0.5005013346672058,0.4994986653327942,0.7067521951382919,0.5005013346672058,0.6311643719673157,0.3688356280326843,0.6073183909883549,0.6311643719673157,0.7114028334617615,0.2885971665382385,0.537212403559559,0.7114028334617615,0.1224435567855835
llama3_8b,128,41943040,23,translators.23.weight,4096,4096,6.449688911437988,36.6371450239755,1342.2803955078125,1480.9365234375,32.267529195348914,1.7436453339178115,4009,1083,1534,2430,3259,0.030990907922387123,0.9690090920776129,0.9843825943593338,0.030990907922387123,0.06716582924127579,0.9328341707587242,0.9658334073528023,0.06716582924127579,0.10392913967370987,0.8960708603262901,0.9466101944973391,0.10392913967370987,0.16521549224853516,0.8347845077514648,0.9136654244040675,0.16521549224853516,0.2554853856563568,0.7445146143436432,0.8628526029071496,0.2554853856563568,0.3648008704185486,0.6351991295814514,0.7969938077434802,0.3648008704185486,0.4351907968521118,0.5648092031478882,0.7515378920240071,0.4351907968521118,0.48705196380615234,0.5129480361938477,0.7162039068546384,0.48705196380615234,0.6192027926445007,0.38079720735549927,0.617087682064307,0.6192027926445007,0.7007021307945251,0.29929786920547485,0.5470812272464436,0.7007021307945251,0.13315361738204956
llama3_8b,128,41943040,24,translators.24.weight,4096,4096,6.582060813903809,35.683605509371354,1273.3197021484375,1443.9366455078125,29.3909536479627,1.7305080100195482,4006,1089,1542,2439,3264,0.03402407467365265,0.9659759253263474,0.9828407426060172,0.03402407467365265,0.07156595587730408,0.9284340441226959,0.9635528237324075,0.07156595587730408,0.10787123441696167,0.8921287655830383,0.9445256828604707,0.10787123441696167,0.16694776713848114,0.8330522328615189,0.9127169511198523,0.16694776713848114,0.25469839572906494,0.7453016042709351,0.8633085220655099,0.25469839572906494,0.3649523854255676,0.6350476145744324,0.796898748006566,0.3649523854255676,0.4360179007053375,0.5639820992946625,0.7509874162026036,0.4360179007053375,0.48776593804359436,0.5122340619564056,0.7157052898759416,0.48776593804359436,0.619299590587616,0.38070040941238403,0.6170092458078599,0.619299590587616,0.7004374265670776,0.29956257343292236,0.547323097843424,0.7004374265670776,0.13062308728694916
llama3_8b,128,41943040,25,translators.25.weight,4096,4096,6.596412658691406,33.70645882039431,1136.1253662109375,1347.8302001953125,26.110225556368743,1.733476651017554,3995,1058,1509,2408,3243,0.03829917311668396,0.961700826883316,0.9806634626023935,0.03829917311668396,0.07845008373260498,0.921549916267395,0.9599739143681952,0.07845008373260498,0.11615845561027527,0.8838415443897247,0.9401284722790416,0.11615845561027527,0.17485353350639343,0.8251464664936066,0.9083757298021599,0.17485353350639343,0.2616056203842163,0.7383943796157837,0.8592987720320469,0.2616056203842163,0.3739248216152191,0.6260751783847809,0.7912491253611474,0.3739248216152191,0.4459676444530487,0.5540323555469513,0.7443334975311479,0.4459676444530487,0.4982733726501465,0.5017266273498535,0.7083266388819875,0.4982733726501465,0.6300472021102905,0.3699527978897095,0.6082374518966335,0.6300472021102905,0.7103373408317566,0.2896626591682434,0.5382031764754305,0.7103373408317566,0.11252593249082565
llama3_8b,128,41943040,26,translators.26.weight,4096,4096,6.851048469543457,32.67782070182026,1067.8399658203125,1314.824951171875,22.750559987687094,1.6878403479931876,3992,1077,1533,2435,3263,0.043954964727163315,0.9560450352728367,0.9777755546508803,0.043954964727163315,0.08794719725847244,0.9120528027415276,0.9550145562982417,0.08794719725847244,0.12652654945850372,0.8734734505414963,0.9345980154812529,0.12652654945850372,0.18274658918380737,0.8172534108161926,0.9040206915863114,0.18274658918380737,0.2622256577014923,0.7377743422985077,0.8589379152758991,0.2622256577014923,0.3685205280780792,0.6314794719219208,0.7946568265118729,0.3685205280780792,0.4397141635417938,0.5602858364582062,0.7485224355075846,0.4397141635417938,0.4919113516807556,0.5080886483192444,0.7128033728309964,0.4919113516807556,0.6242843866348267,0.37571561336517334,0.6129564530740934,0.6242843866348267,0.7054067850112915,0.2945932149887085,0.5427644194203489,0.7054067850112915,0.12507882714271545
llama3_8b,128,41943040,27,translators.27.weight,4096,4096,6.551666736602783,30.901143607794378,954.8806762695312,1221.310791015625,22.245670926905905,1.752467748010531,3985,1033,1485,2391,3234,0.04495256394147873,0.9550474360585213,0.9772652843821483,0.04495256394147873,0.097854845225811,0.902145154774189,0.9498132209935746,0.097854845225811,0.1386454552412033,0.8613545447587967,0.9280918837910376,0.1386454552412033,0.19804824888706207,0.8019517511129379,0.8955175883883788,0.19804824888706207,0.27960917353630066,0.7203908264636993,0.8487584028825278,0.27960917353630066,0.3864305019378662,0.6135694980621338,0.7833067713623659,0.3864305019378662,0.4568921625614166,0.5431078374385834,0.7369585045567921,0.4568921625614166,0.5088393688201904,0.49116063117980957,0.7008285319390254,0.5088393688201904,0.6395885944366455,0.3604114055633545,0.6003427400771617,0.6395885944366455,0.7190598249435425,0.2809401750564575,0.5300378996415799,0.7190598249435425,0.10629620403051376
llama3_8b,128,41943040,28,translators.28.weight,4096,4096,6.434585094451904,28.410873523617678,807.177734375,1106.9957275390625,19.495217122514813,1.7711178079480305,3968,994,1437,2335,3193,0.051294632256031036,0.948705367743969,0.9740150757272543,0.051294632256031036,0.10165532678365707,0.8983446732163429,0.9478104627067285,0.10165532678365707,0.14493036270141602,0.855069637298584,0.9246997552171105,0.14493036270141602,0.2079654186964035,0.7920345813035965,0.8899632471645087,0.2079654186964035,0.28942033648490906,0.7105796635150909,0.8429588741540662,0.28942033648490906,0.3929058611392975,0.6070941388607025,0.7791624598636041,0.3929058611392975,0.4626021683216095,0.5373978316783905,0.7330742334023141,0.4626021683216095,0.5146410465240479,0.48535895347595215,0.6966770797693521,0.5146410465240479,0.647373616695404,0.35262638330459595,0.5938235287563098,0.647373616695404,0.7275237441062927,0.2724762558937073,0.5219925822209616,0.7275237441062927,0.08772033452987671
llama3_8b,128,41943040,29,translators.29.weight,4096,4096,6.198289394378662,24.708935512090054,610.531494140625,922.6767578125,15.891481007883552,1.7522647089790553,3919,894,1307,2183,3079,0.06292679905891418,0.9370732009410858,0.9680254133756436,0.06292679905891418,0.1221013143658638,0.8778986856341362,0.936962478242398,0.1221013143658638,0.16747775673866272,0.8325222432613373,0.9124265686954415,0.16747775673866272,0.23180586099624634,0.7681941390037537,0.8764668499171853,0.23180586099624634,0.3140569031238556,0.6859430968761444,0.8282168175521096,0.3140569031238556,0.4188205301761627,0.5811794698238373,0.7623512771838434,0.4188205301761627,0.48934948444366455,0.5106505155563354,0.7145981497011697,0.48934948444366455,0.5415037870407104,0.45849621295928955,0.6771234842769003,0.5415037870407104,0.6734020709991455,0.3265979290008545,0.5714874705545647,0.6734020709991455,0.7518584132194519,0.2481415867805481,0.49813812018409925,0.7518584132194519,0.06043010577559471
llama3_8b,128,41943040,30,translators.30.weight,4096,4096,6.208232879638672,23.368784685050482,546.10009765625,888.9327392578125,14.16890391168529,1.7624630039790645,3924,939,1365,2250,3127,0.07057709246873856,0.9294229075312614,0.9640658211612221,0.07057709246873856,0.12100844830274582,0.8789915516972542,0.9375454931347355,0.12100844830274582,0.16495327651500702,0.835046723484993,0.913808909720732,0.16495327651500702,0.2253933548927307,0.7746066451072693,0.8801174041610978,0.2253933548927307,0.304877370595932,0.695122629404068,0.8337401450116625,0.304877370595932,0.4064086973667145,0.5935913026332855,0.7704487670398893,0.4064086973667145,0.47532641887664795,0.524673581123352,0.7243435518615128,0.47532641887664795,0.5273488163948059,0.4726511836051941,0.6874963153393581,0.5273488163948059,0.6606959104537964,0.3393040895462036,0.58249814553027,0.6606959104537964,0.7404217720031738,0.25957822799682617,0.5094882020192677,0.7404217720031738,0.07306130230426788
llama3_8b,128,41943040,31,translators.31.weight,4096,4096,5.979096412658691,17.80170742803947,316.9007873535156,627.197021484375,8.864458380555533,1.8173032089835033,3806,785,1170,2015,2939,0.11281005293130875,0.8871899470686913,0.9419076106862558,0.11281005293130875,0.1740475744009018,0.8259524255990982,0.9088192480351075,0.1740475744009018,0.22065092623233795,0.779349073767662,0.8828074953055519,0.22065092623233795,0.2782730460166931,0.7217269539833069,0.8495451453473835,0.2782730460166931,0.35674017667770386,0.6432598233222961,0.8020348018149188,0.35674017667770386,0.4571970999240875,0.5428029000759125,0.7367515864088197,0.4571970999240875,0.5260496735572815,0.4739503264427185,0.6884405031974212,0.5260496735572815,0.5779180526733398,0.42208194732666016,0.6496783414326356,0.5779180526733398,0.7078568935394287,0.2921431064605713,0.540502642417751,0.7078568935394287,0.7826126217842102,0.2173873782157898,0.46624819379359506,0.7826126217842102,0.046626556664705276
llama3_8b,160,52428800,0,translators.0.weight,4096,4096,11.53451919555664,32.60618358544607,1063.1632080078125,1113.705078125,7.9909966148641445,1.7999169790418819,3835,743,1150,2061,3019,0.12514084577560425,0.8748591542243958,0.9353390584298272,0.12514084577560425,0.2178032100200653,0.7821967899799347,0.8844188996058003,0.2178032100200653,0.27781280875205994,0.7221871912479401,0.8498159749310082,0.27781280875205994,0.35138648748397827,0.6486135125160217,0.8053654527703692,0.35138648748397827,0.4297354221343994,0.5702645778656006,0.7551586441706144,0.4297354221343994,0.5195942521095276,0.4804057478904724,0.693113084489445,0.5195942521095276,0.5796915888786316,0.4203084111213684,0.6483119705214214,0.5796915888786316,0.6250857710838318,0.3749142289161682,0.6123023998941767,0.6250857710838318,0.7381327748298645,0.2618672251701355,0.5117296406992031,0.7381327748298645,0.8036133050918579,0.1963866949081421,0.44315538460921594,0.8036133050918579,0.3024832010269165
llama3_8b,160,52428800,1,translators.1.weight,4096,4096,9.136870384216309,43.217623019471176,1867.762939453125,1665.93212890625,22.373134098945968,1.7749070751015097,3953,961,1391,2288,3159,0.044696465134620667,0.9553035348653793,0.9773963038938603,0.044696465134620667,0.09936999529600143,0.9006300047039986,0.9490152815966656,0.09936999529600143,0.1487533450126648,0.8512466549873352,0.9226302916051127,0.1487533450126648,0.21448585391044617,0.7855141460895538,0.8862923592638909,0.21448585391044617,0.2973858714103699,0.7026141285896301,0.8382208113555939,0.2973858714103699,0.3987976610660553,0.6012023389339447,0.775372387265593,0.3987976610660553,0.46640175580978394,0.5335982441902161,0.7304780928886342,0.46640175580978394,0.5175576210021973,0.48244237899780273,0.6945807217291614,0.5175576210021973,0.6504061222076416,0.3495938777923584,0.5912646427720487,0.6504061222076416,0.7315518856048584,0.2684481143951416,0.5181197876892385,0.7315518856048584,0.2138376533985138
llama3_8b,160,52428800,2,translators.2.weight,4096,4096,8.75704288482666,45.22380732560492,2045.1927490234375,1693.5623779296875,26.669771283749387,1.77432026702445,3928,887,1286,2142,3031,0.03749563544988632,0.9625043645501137,0.9810730678956149,0.03749563544988632,0.0927378311753273,0.9072621688246727,0.9525031069895115,0.0927378311753273,0.14279991388320923,0.8572000861167908,0.9258510064350477,0.14279991388320923,0.2109888792037964,0.7890111207962036,0.8882629795258855,0.2109888792037964,0.29761555790901184,0.7023844420909882,0.8380837918078288,0.29761555790901184,0.40407833456993103,0.595921665430069,0.7719596268135199,0.40407833456993103,0.4745734930038452,0.5254265069961548,0.7248630953470833,0.4745734930038452,0.5282349586486816,0.47176504135131836,0.686851542439353,0.5282349586486816,0.6650033593177795,0.33499664068222046,0.5787889431236748,0.6650033593177795,0.7470142245292664,0.25298577547073364,0.5029769134570031,0.7470142245292664,0.2009841352701187
llama3_8b,160,52428800,3,translators.3.weight,4096,4096,7.9795308113098145,46.858765417842314,2195.743896484375,1843.868896484375,34.484741291017514,1.8021800379501656,3977,1004,1430,2306,3158,0.02899833209812641,0.9710016679018736,0.9853941687983918,0.02899833209812641,0.07622076570987701,0.923779234290123,0.9611343476799292,0.07622076570987701,0.12059970200061798,0.879400297999382,0.9377634552483809,0.12059970200061798,0.18420548737049103,0.815794512629509,0.9032134369181567,0.18420548737049103,0.2687380015850067,0.7312619984149933,0.8551385843329684,0.2687380015850067,0.3724471628665924,0.6275528371334076,0.7921823256886054,0.3724471628665924,0.44130536913871765,0.5586946308612823,0.7474587820484032,0.44130536913871765,0.4936921298503876,0.5063078701496124,0.711553139371623,0.4936921298503876,0.630128800868988,0.36987119913101196,0.6081703701521572,0.630128800868988,0.7143802046775818,0.2856197953224182,0.5344340888476503,0.7143802046775818,0.16391892731189728
llama3_8b,160,52428800,4,translators.4.weight,4096,4096,8.096380233764648,46.608790957621395,2172.37939453125,1835.42138671875,33.14010521468059,1.767923332983628,3979,995,1421,2302,3161,0.030174920335412025,0.969825079664588,0.98479697382993,0.030174920335412025,0.07634847611188889,0.9236515238881111,0.9610679080523452,0.07634847611188889,0.1191418319940567,0.8808581680059433,0.9385404455887574,0.1191418319940567,0.1790742576122284,0.8209257423877716,0.9060495253504477,0.1790742576122284,0.26048699021339417,0.7395130097866058,0.8599494228072985,0.26048699021339417,0.363460898399353,0.636539101600647,0.7978340062949479,0.363460898399353,0.43350690603256226,0.5664930939674377,0.7526573549547215,0.43350690603256226,0.48712506890296936,0.5128749310970306,0.7161528685253105,0.48712506890296936,0.627671480178833,0.372328519821167,0.6101872825790186,0.627671480178833,0.7141411304473877,0.2858588695526123,0.5346577125157854,0.7141411304473877,0.16818638145923615
llama3_8b,160,52428800,5,translators.5.weight,4096,4096,7.925921440124512,44.727837727453775,2000.5794677734375,1741.517578125,31.84610190501546,1.7732632869156078,3975,962,1378,2256,3129,0.03140101954340935,0.9685989804565907,0.984174263256559,0.03140101954340935,0.07757949084043503,0.922420509159565,0.9604272534448223,0.07757949084043503,0.12037494778633118,0.8796250522136688,0.9378832828309015,0.12037494778633118,0.18030576407909393,0.8196942359209061,0.9053696681029832,0.18030576407909393,0.26148301362991333,0.7385169863700867,0.8593701102377757,0.26148301362991333,0.36584413051605225,0.6341558694839478,0.7963390417930969,0.36584413051605225,0.43698468804359436,0.5630153119564056,0.7503434626598713,0.43698468804359436,0.4916094243526459,0.5083905756473541,0.713015130026954,0.4916094243526459,0.6345295906066895,0.36547040939331055,0.6045414869083101,0.6345295906066895,0.7216535210609436,0.2783464789390564,0.5275855181286313,0.7216535210609436,0.15923874080181122
llama3_8b,160,52428800,6,translators.6.weight,4096,4096,7.790311813354492,44.08771580123326,1943.7266845703125,1698.966796875,32.02768252816075,1.7764831280801445,3971,931,1341,2216,3104,0.031222989782691002,0.968777010217309,0.9842647053599499,0.031222989782691002,0.07713538408279419,0.9228646159172058,0.9606584283277828,0.07713538408279419,0.12019544094800949,0.8798045590519905,0.9379789758048901,0.12019544094800949,0.18047790229320526,0.8195220977067947,0.9052745979573241,0.18047790229320526,0.2617107629776001,0.7382892370223999,0.8592375905547894,0.2617107629776001,0.36742764711380005,0.6325723528862,0.7953441725983789,0.36742764711380005,0.44045397639274597,0.559546023607254,0.7480280901191171,0.44045397639274597,0.4961894154548645,0.5038105845451355,0.7097961570374522,0.4961894154548645,0.6416409015655518,0.35835909843444824,0.598631020274132,0.6416409015655518,0.7295678853988647,0.27043211460113525,0.5200308785073587,0.7295678853988647,0.15149451792240143
llama3_8b,160,52428800,7,translators.7.weight,4096,4096,7.978795528411865,44.24123213806042,1957.28662109375,1674.2039794921875,30.74537229745938,1.7767161349765956,3962,885,1285,2157,3063,0.03252521902322769,0.9674747809767723,0.9836029590118018,0.03252521902322769,0.08042184263467789,0.9195781573653221,0.9589463787748104,0.08042184263467789,0.124536894261837,0.875463105738163,0.9356618543780456,0.124536894261837,0.18643774092197418,0.8135622590780258,0.9019768617198702,0.18643774092197418,0.2698793113231659,0.7301206886768341,0.8544709993187798,0.2698793113231659,0.3782194256782532,0.6217805743217468,0.7885306426016346,0.3782194256782532,0.45256927609443665,0.5474307239055634,0.7398856154200887,0.45256927609443665,0.5089154243469238,0.49108457565307617,0.7007742686864837,0.5089154243469238,0.6551065444946289,0.3448934555053711,0.5872763025232426,0.6551065444946289,0.742354691028595,0.25764530897140503,0.507587735245253,0.742354691028595,0.14971835911273956
llama3_8b,160,52428800,8,translators.8.weight,4096,4096,7.993210315704346,44.24889238770913,1957.9644775390625,1693.647705078125,30.64519067999789,1.7643141209846362,3974,911,1322,2210,3111,0.03263154625892639,0.9673684537410736,0.9835489076507958,0.03263154625892639,0.08161138743162155,0.9183886125683784,0.9583259427608012,0.08161138743162155,0.12580180168151855,0.8741981983184814,0.9349856674401386,0.12580180168151855,0.18653742969036102,0.813462570309639,0.9019215987599138,0.18653742969036102,0.26843327283859253,0.7315667271614075,0.8553167408401449,0.26843327283859253,0.3741046190261841,0.6258953809738159,0.7911355010197785,0.3741046190261841,0.4469706416130066,0.5530293583869934,0.743659437099398,0.4469706416130066,0.502976655960083,0.497023344039917,0.7049988255592465,0.502976655960083,0.6483949422836304,0.35160505771636963,0.5929629480130859,0.6483949422836304,0.7358954548835754,0.26410454511642456,0.513911028405136,0.7358954548835754,0.17381195724010468
llama3_8b,160,52428800,9,translators.9.weight,4096,4096,8.011502265930176,43.3931020291352,1882.9613037109375,1633.856201171875,29.336849663147223,1.7867492299992591,3962,873,1275,2157,3069,0.03408681973814964,0.9659131802618504,0.9828088218274449,0.03408681973814964,0.08553393930196762,0.9144660606980324,0.9562771882137691,0.08553393930196762,0.13120466470718384,0.8687953352928162,0.932091913543303,0.13120466470718384,0.19407235085964203,0.805927649140358,0.8977347320563898,0.19407235085964203,0.277279794216156,0.722720205783844,0.8501295229456768,0.277279794216156,0.3850352168083191,0.6149647831916809,0.7841969033295662,0.3850352168083191,0.4588824212551117,0.5411175787448883,0.7356069458242549,0.4588824212551117,0.5153146386146545,0.48468536138534546,0.6961934798497796,0.5153146386146545,0.6606828570365906,0.3393171429634094,0.5825093501081415,0.6606828570365906,0.746954083442688,0.253045916557312,0.5030366950405427,0.746954083442688,0.16869333386421204
llama3_8b,160,52428800,10,translators.10.weight,4096,4096,7.576249122619629,42.32562746415433,1791.458740234375,1578.35107421875,31.21032684515836,1.7858138480223715,3960,848,1242,2117,3037,0.03204067796468735,0.9679593220353127,0.983849237452219,0.03204067796468735,0.0833398699760437,0.9166601300239563,0.95742369409993,0.0833398699760437,0.12984599173069,0.87015400826931,0.9328204587536179,0.12984599173069,0.1933751106262207,0.8066248893737793,0.8981229812079075,0.1933751106262207,0.2780514359474182,0.7219485640525818,0.849675563996389,0.2780514359474182,0.38745054602622986,0.6125494539737701,0.7826553864720859,0.38745054602622986,0.4621807634830475,0.5378192365169525,0.7333616001107179,0.4621807634830475,0.5194304585456848,0.4805695414543152,0.6932312323130827,0.5194304585456848,0.6667064428329468,0.3332935571670532,0.5773158209914684,0.6667064428329468,0.7533009052276611,0.24669909477233887,0.4966881262647003,0.7533009052276611,0.14932677149772644
llama3_8b,160,52428800,11,translators.11.weight,4096,4096,7.7973713874816895,43.232056881294696,1869.0107421875,1616.7196044921875,30.740813584883135,1.7779535930603743,3963,855,1251,2130,3050,0.0325300432741642,0.9674699567258358,0.9836005066722139,0.0325300432741642,0.08327993005514145,0.9167200699448586,0.9574549963026244,0.08327993005514145,0.129839688539505,0.870160311460495,0.9328238373136136,0.129839688539505,0.1942514330148697,0.8057485669851303,0.8976349853838866,0.1942514330148697,0.2794533669948578,0.7205466330051422,0.8488501828975136,0.2794533669948578,0.38773807883262634,0.6122619211673737,0.7824716743546527,0.38773807883262634,0.4618212878704071,0.5381787121295929,0.7336066467321523,0.4618212878704071,0.5184557437896729,0.48154425621032715,0.6939338990208845,0.5184557437896729,0.6646721959114075,0.33532780408859253,0.5790749555010928,0.6646721959114075,0.7512373924255371,0.2487626075744629,0.49876107263344327,0.7512373924255371,0.1570269763469696
llama3_8b,160,52428800,12,translators.12.weight,4096,4096,7.568499565124512,41.82260306285496,1749.130126953125,1526.4393310546875,30.53532449185049,1.763528109062463,3940,802,1182,2042,2972,0.032748956233263016,0.967251043766737,0.9834892189377253,0.032748956233263016,0.0856015607714653,0.9143984392285347,0.9562418309342751,0.0856015607714653,0.13383632898330688,0.8661636710166931,0.9306791450423143,0.13383632898330688,0.20070457458496094,0.7992954254150391,0.8940332350729693,0.20070457458496094,0.2888234853744507,0.7111765146255493,0.8433128213335483,0.2888234853744507,0.40040624141693115,0.5995937585830688,0.7743343971328336,0.40040624141693115,0.47625353932380676,0.5237464606761932,0.7237032960241325,0.47625353932380676,0.5338696241378784,0.4661303758621216,0.6827374135508626,0.5338696241378784,0.6808648109436035,0.3191351890563965,0.5649205156979135,0.6808648109436035,0.7664055228233337,0.23359447717666626,0.48331612550862224,0.7664055228233337,0.136948823928833
llama3_8b,160,52428800,13,translators.13.weight,4096,4096,8.016193389892578,43.05320251816713,1853.5782470703125,1595.6513671875,28.84526626257454,1.7751730440650135,3957,834,1228,2112,3040,0.0346677303314209,0.9653322696685791,0.982513241472388,0.0346677303314209,0.08710280805826187,0.9128971919417381,0.9554565358726362,0.08710280805826187,0.1336033195257187,0.8663966804742813,0.9308043191102421,0.1336033195257187,0.19905033707618713,0.8009496629238129,0.8949579112582965,0.19905033707618713,0.28537216782569885,0.7146278321743011,0.8453566301711374,0.28537216782569885,0.3955732583999634,0.6044267416000366,0.7774488675147946,0.3955732583999634,0.47043392062187195,0.529566079378128,0.7277129099982548,0.47043392062187195,0.5273119807243347,0.4726880192756653,0.687523104539524,0.5273119807243347,0.6728743314743042,0.3271256685256958,0.5719490086762069,0.6728743314743042,0.7584360837936401,0.24156391620635986,0.4914915220086302,0.7584360837936401,0.16134880483150482
llama3_8b,160,52428800,14,translators.14.weight,4096,4096,7.755251884460449,42.375371610649324,1795.672119140625,1565.546142578125,29.85624759897344,1.7947685939725488,3954,824,1213,2088,3020,0.033493828028440475,0.9665061719715595,0.9831104576656479,0.033493828028440475,0.08452924340963364,0.9154707565903664,0.9568023602554324,0.08452924340963364,0.1310078203678131,0.8689921796321869,0.9321975003357319,0.1310078203678131,0.1955796331167221,0.8044203668832779,0.8968948471717729,0.1955796331167221,0.28178292512893677,0.7182170748710632,0.8474768875143812,0.28178292512893677,0.3920934796333313,0.6079065203666687,0.779683602730408,0.3920934796333313,0.46767765283584595,0.532322347164154,0.7296042400946927,0.46767765283584595,0.5254133343696594,0.4745866656303406,0.6889025080737772,0.5254133343696594,0.6732025146484375,0.3267974853515625,0.5716620377037139,0.6732025146484375,0.7597091197967529,0.24029088020324707,0.4901947370211629,0.7597091197967529,0.13952259719371796
llama3_8b,160,52428800,15,translators.15.weight,4096,4096,7.686534881591797,43.638247339454125,1904.296630859375,1667.886474609375,32.23097136628558,1.7838990710442886,3976,898,1300,2183,3091,0.03102605789899826,0.9689739421010017,0.9843647403787895,0.03102605789899826,0.07716509699821472,0.9228349030017853,0.9606429633333007,0.07716509699821472,0.1197512149810791,0.8802487850189209,0.9382157454545947,0.1197512149810791,0.17868348956108093,0.8213165104389191,0.9062651435639125,0.17868348956108093,0.25946953892707825,0.7405304610729218,0.8605407957051902,0.25946953892707825,0.3647640347480774,0.6352359652519226,0.7970169165406231,0.3647640347480774,0.43820518255233765,0.5617948174476624,0.7495297308630675,0.43820518255233765,0.49534812569618225,0.5046518743038177,0.7103885375650552,0.49534812569618225,0.6448599100112915,0.3551400899887085,0.5959363137019832,0.6448599100112915,0.734844446182251,0.265155553817749,0.5149325721079887,0.734844446182251,0.15043090283870697
llama3_8b,160,52428800,16,translators.16.weight,4096,4096,7.14689302444458,44.600458828742724,1989.200927734375,1716.41162109375,38.94431684819861,1.7614030379336327,3995,940,1358,2249,3137,0.02567768655717373,0.9743223134428263,0.9870776633288925,0.02567768655717373,0.06496141105890274,0.9350385889410973,0.9669739339512194,0.06496141105890274,0.10974948108196259,0.8902505189180374,0.9435308786245618,0.10974948108196259,0.18292245268821716,0.8170775473117828,0.9039234189419936,0.18292245268821716,0.28257641196250916,0.7174235880374908,0.8470086115486022,0.28257641196250916,0.3928441107273102,0.6071558892726898,0.7792020850027865,0.3928441107273102,0.46292680501937866,0.5370731949806213,0.7328527785173645,0.46292680501937866,0.5151189565658569,0.48488104343414307,0.6963340027846859,0.5151189565658569,0.6498611569404602,0.3501388430595398,0.5917253104773699,0.6498611569404602,0.7325869202613831,0.26741307973861694,0.5171199858240029,0.7325869202613831,0.11531881988048553
llama3_8b,160,52428800,17,translators.17.weight,4096,4096,6.5475544929504395,42.417531142703105,1799.2469482421875,1658.6778564453125,41.96937787327037,1.6956312239635736,3997,977,1398,2277,3147,0.023826895281672478,0.9761731047183275,0.9880147289986762,0.023826895281672478,0.059042561799287796,0.9409574382007122,0.9700296068681162,0.059042561799287796,0.09839335829019547,0.9016066417098045,0.9495296950121174,0.09839335829019547,0.16548068821430206,0.8345193117856979,0.9135202853717579,0.16548068821430206,0.26231613755226135,0.7376838624477386,0.8588852440505301,0.26231613755226135,0.3736715614795685,0.6263284385204315,0.7914091473570618,0.3736715614795685,0.44523459672927856,0.5547654032707214,0.7448257536301504,0.44523459672927856,0.49860674142837524,0.5013932585716248,0.7080912784179909,0.49860674142837524,0.6359480023384094,0.3640519976615906,0.6033672162635211,0.6359480023384094,0.7201834321022034,0.27981656789779663,0.5289769067717386,0.7201834321022034,0.09995858371257782
