model,checkpoint_step,total_tokens,layer,state_key,hidden_size,num_singular_values,top_singular_value,frobenius_norm,frobenius_energy,nuclear_norm,stable_rank,svd_seconds,effective_rank_rel_0.001,rank_for_variance_0.9,rank_for_variance_0.95,rank_for_variance_0.99,rank_for_variance_0.999,frobenius_energy_fraction_at_rank_1,frobenius_residual_fraction_at_rank_1,relative_frobenius_error_at_rank_1,variance_at_rank_1,frobenius_energy_fraction_at_rank_4,frobenius_residual_fraction_at_rank_4,relative_frobenius_error_at_rank_4,variance_at_rank_4,frobenius_energy_fraction_at_rank_8,frobenius_residual_fraction_at_rank_8,relative_frobenius_error_at_rank_8,variance_at_rank_8,frobenius_energy_fraction_at_rank_16,frobenius_residual_fraction_at_rank_16,relative_frobenius_error_at_rank_16,variance_at_rank_16,frobenius_energy_fraction_at_rank_32,frobenius_residual_fraction_at_rank_32,relative_frobenius_error_at_rank_32,variance_at_rank_32,frobenius_energy_fraction_at_rank_64,frobenius_residual_fraction_at_rank_64,relative_frobenius_error_at_rank_64,variance_at_rank_64,frobenius_energy_fraction_at_rank_96,frobenius_residual_fraction_at_rank_96,relative_frobenius_error_at_rank_96,variance_at_rank_96,frobenius_energy_fraction_at_rank_128,frobenius_residual_fraction_at_rank_128,relative_frobenius_error_at_rank_128,variance_at_rank_128,frobenius_energy_fraction_at_rank_256,frobenius_residual_fraction_at_rank_256,relative_frobenius_error_at_rank_256,variance_at_rank_256,frobenius_energy_fraction_at_rank_384,frobenius_residual_fraction_at_rank_384,relative_frobenius_error_at_rank_384,variance_at_rank_384,bias_norm
gpt2,750,196608000,3,translators.3.weight,768,768,8.152897834777832,21.780123491313702,474.373779296875,411.6142272949219,7.136687418098482,0.05306706205010414,754,251,335,491,630,0.14012102782726288,0.8598789721727371,0.9272965934223727,0.14012102782726288,0.1923591047525406,0.8076408952474594,0.8986884305739444,0.1923591047525406,0.2462708055973053,0.7537291944026947,0.8681757854275219,0.2462708055973053,0.33040711283683777,0.6695928871631622,0.818286555653435,0.33040711283683777,0.4479096531867981,0.5520903468132019,0.7430278237140261,0.4479096531867981,0.5908073782920837,0.40919262170791626,0.6396816565354334,0.5908073782920837,0.6828369498252869,0.31716305017471313,0.5631723094885909,0.6828369498252869,0.7502849698066711,0.24971503019332886,0.4997149489392216,0.7502849698066711,0.9041226506233215,0.09587734937667847,0.30964067784559324,0.9041226506233215,0.9682018160820007,0.03179818391799927,0.17832045288748924,0.9682018160820007,0.5445160269737244
gpt2,750,196608000,4,translators.4.weight,768,768,8.649996757507324,21.469089022295883,460.9217834472656,406.4176025390625,6.160207544586221,0.052621016977354884,755,257,343,500,637,0.1623321920633316,0.8376678079366684,0.9152419395638884,0.1623321920633316,0.21614642441272736,0.7838535755872726,0.8853550562273153,0.21614642441272736,0.2666082978248596,0.7333917021751404,0.8563829179608503,0.2666082978248596,0.3443954288959503,0.6556045711040497,0.8096941219399149,0.3443954288959503,0.45589515566825867,0.5441048443317413,0.7376346279369898,0.45589515566825867,0.5910322070121765,0.4089677929878235,0.6395058975395173,0.5910322070121765,0.6791917681694031,0.3208082318305969,0.5663993571947243,0.6791917681694031,0.7452702522277832,0.2547297477722168,0.50470758640248,0.7452702522277832,0.8993582725524902,0.10064172744750977,0.31724080356648604,0.8993582725524902,0.9656444191932678,0.03435558080673218,0.185352585109386,0.9656444191932678,0.5401639342308044
gpt2,750,196608000,5,translators.5.weight,768,768,8.512380599975586,20.666826965366653,427.11773681640625,394.1872863769531,5.894480564897834,0.053505533025600016,756,263,349,505,639,0.16965024173259735,0.8303497582674026,0.9112352924834521,0.16965024173259735,0.21814323961734772,0.7818567603826523,0.8842266453702083,0.21814323961734772,0.26552391052246094,0.7344760894775391,0.8570158046836354,0.26552391052246094,0.3404651880264282,0.6595348119735718,0.8121174865581776,0.3404651880264282,0.44805407524108887,0.5519459247589111,0.7429306325350377,0.44805407524108887,0.5804001092910767,0.41959989070892334,0.6477653052679831,0.5804001092910767,0.6694275140762329,0.3305724859237671,0.5749543337724894,0.6694275140762329,0.736804723739624,0.263195276260376,0.5130256097509909,0.736804723739624,0.8948761224746704,0.10512387752532959,0.3242281257468722,0.8948761224746704,0.9636545777320862,0.03634542226791382,0.19064475410541412,0.9636545777320862,0.5371123552322388
gpt2,750,196608000,6,translators.6.weight,768,768,8.631782531738281,20.96519419599497,439.53936767578125,403.7601623535156,5.899249964355711,0.052363313967362046,758,272,360,515,645,0.16951307654380798,0.830486923456192,0.9113105526966052,0.16951307654380798,0.2082192748785019,0.7917807251214981,0.8898206140124526,0.2082192748785019,0.25272229313850403,0.747277706861496,0.8644522582893146,0.25272229313850403,0.32733455300331116,0.6726654469966888,0.8201618419535798,0.32733455300331116,0.4413764476776123,0.5586235523223877,0.7474112337410963,0.4413764476776123,0.5834269523620605,0.41657304763793945,0.6454247033062335,0.5834269523620605,0.6709172129631042,0.32908278703689575,0.5736573777411877,0.6709172129631042,0.7346492409706116,0.2653507590293884,0.5151220816751971,0.7346492409706116,0.8880028128623962,0.11199718713760376,0.3346598080702309,0.8880028128623962,0.9595814943313599,0.04041850566864014,0.2010435417232798,0.9595814943313599,0.5342698097229004
gpt2,750,196608000,7,translators.7.weight,768,768,8.569918632507324,19.693663779662895,387.84039306640625,381.0653991699219,5.280799045799195,0.05232974991668016,757,279,367,522,649,0.18936528265476227,0.8106347173452377,0.9003525516958553,0.18936528265476227,0.2238536924123764,0.7761463075876236,0.8809916614745134,0.2238536924123764,0.2630611062049866,0.7369388937950134,0.8584514510413582,0.2630611062049866,0.32994964718818665,0.6700503528118134,0.8185660344845817,0.32994964718818665,0.4363095164299011,0.5636904835700989,0.7507932362309205,0.4363095164299011,0.5748656988143921,0.4251343011856079,0.6520232366914602,0.5748656988143921,0.6614929437637329,0.3385070562362671,0.5818135923440317,0.6614929437637329,0.7257086038589478,0.27429139614105225,0.5237283610241594,0.7257086038589478,0.8825028538703918,0.11749714612960815,0.3427785671969707,0.8825028538703918,0.956967830657959,0.043032169342041016,0.2074419662026973,0.956967830657959,0.5169839859008789
gpt2,750,196608000,8,translators.8.weight,768,768,7.6879682540893555,16.781132702976933,281.6064147949219,332.1281433105469,4.764522485026731,0.052943741087801754,756,298,385,535,657,0.2098846137523651,0.7901153862476349,0.8888843491971467,0.2098846137523651,0.2444434016942978,0.7555565983057022,0.8692275871747872,0.2444434016942978,0.2769346833229065,0.7230653166770935,0.8503324741988239,0.2769346833229065,0.3295755088329315,0.6704244911670685,0.8187945353793395,0.3295755088329315,0.41131725907325745,0.5886827409267426,0.7672566330288338,0.41131725907325745,0.5308016538619995,0.4691983461380005,0.684980544349984,0.5308016538619995,0.6193330883979797,0.38066691160202026,0.6169820999040574,0.6193330883979797,0.6889529824256897,0.3110470175743103,0.557715893241631,0.6889529824256897,0.8650334477424622,0.13496655225753784,0.36737794198554957,0.8650334477424622,0.9497913718223572,0.05020862817764282,0.224072818917518,0.9497913718223572,0.49743619561195374
gpt2,750,196608000,9,translators.9.weight,768,768,7.7511396408081055,15.354711032087392,235.76715087890625,295.9789733886719,3.9242093960478504,0.05231210810597986,757,291,378,530,655,0.25482839345932007,0.7451716065406799,0.8632332283575974,0.25482839345932007,0.2928153872489929,0.7071846127510071,0.8409426929054126,0.2928153872489929,0.3233046233654022,0.6766953766345978,0.8226149625642594,0.3233046233654022,0.37085551023483276,0.6291444897651672,0.7931862894460338,0.37085551023483276,0.4447789490222931,0.5552210509777069,0.7451315662201589,0.4447789490222931,0.5558743476867676,0.4441256523132324,0.6664275296783833,0.5558743476867676,0.6391703486442566,0.3608296513557434,0.6006909782539966,0.6391703486442566,0.7053374648094177,0.2946625351905823,0.5428282741259728,0.7053374648094177,0.8724949955940247,0.12750500440597534,0.3570784289284013,0.8724949955940247,0.9525985717773438,0.04740142822265625,0.21771869056802692,0.9525985717773438,0.4735393822193146
gpt2,750,196608000,10,translators.10.weight,768,768,7.142147541046143,12.56821232067234,157.9599609375,228.3558807373047,3.096630468698289,0.052241184981539845,753,270,359,517,648,0.3229316771030426,0.6770683228969574,0.8228416147090262,0.3229316771030426,0.3787629008293152,0.6212370991706848,0.7881859546900623,0.3787629008293152,0.41028672456741333,0.5897132754325867,0.7679279103096766,0.41028672456741333,0.45432281494140625,0.5456771850585938,0.738699658222876,0.45432281494140625,0.5177618265151978,0.48223817348480225,0.6944337070482698,0.5177618265151978,0.6119417548179626,0.38805824518203735,0.6229432118436137,0.6119417548179626,0.6841288208961487,0.3158711791038513,0.5620241801771978,0.6841288208961487,0.7421138882637024,0.2578861117362976,0.5078248829432225,0.7421138882637024,0.8901968598365784,0.10980314016342163,0.3313655687657087,0.8901968598365784,0.9598745703697205,0.04012542963027954,0.20031332863860943,0.9598745703697205,0.4462421238422394
gpt2,750,196608000,11,translators.11.weight,768,768,6.374100208282471,9.559529559958213,91.38460540771484,154.26605224609375,2.24923724994488,0.05184400104917586,748,226,319,489,633,0.4445951581001282,0.5554048418998718,0.7452548838483863,0.4445951581001282,0.5123625993728638,0.48763740062713623,0.6983103898891496,0.5123625993728638,0.5420761704444885,0.4579238295555115,0.6767006942182869,0.5420761704444885,0.5801743865013123,0.41982561349868774,0.6479395137655117,0.5801743865013123,0.6315944790840149,0.3684055209159851,0.6069641842118735,0.6315944790840149,0.705356240272522,0.294643759727478,0.5428109797410863,0.705356240272522,0.7613686323165894,0.23863136768341064,0.48849909691156096,0.7613686323165894,0.8064215183258057,0.19357848167419434,0.43997554667753336,0.8064215183258057,0.919460117816925,0.08053988218307495,0.2837954935919085,0.919460117816925,0.9712144732475281,0.028785526752471924,0.16966297991156445,0.9712144732475281,0.3459242880344391
gpt2,1000,262144000,0,translators.0.weight,768,768,13.832072257995605,40.56682132220246,1645.6669921875,776.436767578125,8.601366643891923,0.05416998907458037,755,261,348,503,633,0.1162605881690979,0.8837394118309021,0.940074152304435,0.1162605881690979,0.190985769033432,0.809014230966568,0.8994521838133298,0.190985769033432,0.2492688000202179,0.7507311999797821,0.8664474594456274,0.2492688000202179,0.32726454734802246,0.6727354526519775,0.8202045187951463,0.32726454734802246,0.44052359461784363,0.5594764053821564,0.7479815541723983,0.44052359461784363,0.5857824087142944,0.41421759128570557,0.6435973829077505,0.5857824087142944,0.679765522480011,0.320234477519989,0.5658926378033107,0.679765522480011,0.7467100620269775,0.25328993797302246,0.5032791849192876,0.7467100620269775,0.896747350692749,0.10325264930725098,0.32132950270283456,0.896747350692749,0.9637485146522522,0.0362514853477478,0.19039822832092687,0.9637485146522522,1.057823896408081
gpt2,1000,262144000,1,translators.1.weight,768,768,9.036681175231934,25.66969710786193,658.933349609375,482.4991760253906,8.069071581340996,0.053788784076459706,756,252,337,493,632,0.12392999231815338,0.8760700076818466,0.9359861151116755,0.12392999231815338,0.20242750644683838,0.7975724935531616,0.8930691426497511,0.20242750644683838,0.27047812938690186,0.7295218706130981,0.8541205246410475,0.27047812938690186,0.3592590391635895,0.6407409608364105,0.8004629665614834,0.3592590391635895,0.4725229740142822,0.5274770259857178,0.726276136180804,0.4725229740142822,0.6053723096847534,0.3946276903152466,0.6281939909894447,0.6053723096847534,0.6909124255180359,0.3090875744819641,0.5559564501667051,0.6909124255180359,0.7547754645347595,0.24522453546524048,0.4952015099585627,0.7547754645347595,0.9037140011787415,0.09628599882125854,0.31029985307965996,0.9037140011787415,0.9677060842514038,0.03229391574859619,0.17970507991872736,0.9677060842514038,0.6043009161949158
gpt2,1000,262144000,2,translators.2.weight,768,768,9.043927192687988,25.431921944843133,646.7826538085938,479.32958984375,7.907591921975527,0.05354107997845858,756,249,334,491,630,0.1264607459306717,0.8735392540693283,0.9346332190058988,0.1264607459306717,0.18456798791885376,0.8154320120811462,0.90301274192624,0.18456798791885376,0.24402154982089996,0.7559784501791,0.8694702123587099,0.24402154982089996,0.33408311009407043,0.6659168899059296,0.8160373091384545,0.33408311009407043,0.45547202229499817,0.5445279777050018,0.7379213899223968,0.45547202229499817,0.6017398834228516,0.39826011657714844,0.6310785343973826,0.6017398834228516,0.6918745636940002,0.30812543630599976,0.5550904757839029,0.6918745636940002,0.7569599747657776,0.2430400252342224,0.4929908977194431,0.7569599747657776,0.9054486751556396,0.09455132484436035,0.3074919915125601,0.9054486751556396,0.9683350324630737,0.03166496753692627,0.17794652999405824,0.9683350324630737,0.5772401690483093
gpt2,1000,262144000,3,translators.3.weight,768,768,8.988619804382324,24.460478377198722,598.3150024414062,468.6728210449219,7.405320683340844,0.05234233499504626,756,260,345,501,636,0.13503804802894592,0.8649619519710541,0.9300333069148944,0.13503804802894592,0.18418069183826447,0.8158193081617355,0.903227163100034,0.18418069183826447,0.2367009073495865,0.7632990926504135,0.8736698991326264,0.2367009073495865,0.3179893493652344,0.6820106506347656,0.8258393612772194,0.3179893493652344,0.43574050068855286,0.5642594993114471,0.7511720836875178,0.43574050068855286,0.5796845555305481,0.4203154444694519,0.6483173948533634,0.5796845555305481,0.6725996136665344,0.3274003863334656,0.57218911762936,0.6725996136665344,0.7409766912460327,0.2590233087539673,0.5089433256797532,0.7409766912460327,0.8976621031761169,0.10233789682388306,0.31990294907031264,0.8976621031761169,0.9649291038513184,0.03507089614868164,0.1872722514113654,0.9649291038513184,0.5883257985115051
gpt2,1000,262144000,4,translators.4.weight,768,768,9.513513565063477,24.106769848718066,581.1363525390625,462.6297607421875,6.420903748096571,0.05308057798538357,757,265,352,509,642,0.15574131906032562,0.8442586809396744,0.918835502655222,0.15574131906032562,0.20606592297554016,0.7939340770244598,0.8910297845888542,0.20606592297554016,0.2550777196884155,0.7449222803115845,0.8630888021006786,0.2550777196884155,0.3318227529525757,0.6681772470474243,0.8174210953036534,0.3318227529525757,0.4433387517929077,0.5566612482070923,0.7460973449939976,0.4433387517929077,0.5801605582237244,0.41983944177627563,0.6479501846409765,0.5801605582237244,0.6694645881652832,0.3305354118347168,0.5749220919696135,0.6694645881652832,0.7361384034156799,0.26386159658432007,0.5136746018486023,0.7361384034156799,0.8932775855064392,0.10672241449356079,0.3266839673041222,0.8932775855064392,0.9624093770980835,0.037590622901916504,0.193883013443459,0.9624093770980835,0.5938897728919983
gpt2,1000,262144000,5,translators.5.weight,768,768,9.28288745880127,23.158127928659436,536.2988891601562,447.8871765136719,6.2235864528972265,0.05268824193626642,756,271,358,514,645,0.16067905724048615,0.8393209427595139,0.9161446079956558,0.16067905724048615,0.20693045854568481,0.7930695414543152,0.8905445196363375,0.20693045854568481,0.2536100745201111,0.7463899254798889,0.8639386121015132,0.2536100745201111,0.32754361629486084,0.6724563837051392,0.8200343795873067,0.32754361629486084,0.4352140724658966,0.5647859275341034,0.751522406541617,0.4352140724658966,0.5692591667175293,0.4307408332824707,0.6563084894182543,0.5692591667175293,0.659545361995697,0.340454638004303,0.5834849081204269,0.659545361995697,0.7274538278579712,0.2725461721420288,0.5220595484636105,0.7274538278579712,0.8884533047676086,0.11154669523239136,0.3339860704167037,0.8884533047676086,0.9603534936904907,0.03964650630950928,0.19911430463306568,0.9603534936904907,0.5935741662979126
gpt2,1000,262144000,6,translators.6.weight,768,768,9.623276710510254,23.37382104521865,546.3355102539062,451.240966796875,5.8994765846457184,0.053407939965836704,758,275,366,522,649,0.16950656473636627,0.8304934352636337,0.911314125460389,0.16950656473636627,0.214948832988739,0.785051167011261,0.886031132077909,0.214948832988739,0.2585674226284027,0.7414325773715973,0.8610647927836774,0.2585674226284027,0.3318658769130707,0.6681341230869293,0.8173947168210285,0.3318658769130707,0.4441820979118347,0.5558179020881653,0.7455319591326487,0.4441820979118347,0.5859791040420532,0.4140208959579468,0.6434445554653072,0.5859791040420532,0.6724973917007446,0.32750260829925537,0.5722784359900829,0.6724973917007446,0.7351961731910706,0.26480382680892944,0.5145909315261292,0.7351961731910706,0.8857176303863525,0.11428236961364746,0.3380567550185138,0.8857176303863525,0.9574605822563171,0.04253941774368286,0.206250861195009,0.9574605822563171,0.570615828037262
gpt2,1000,262144000,7,translators.7.weight,768,768,9.077021598815918,21.57819571404054,465.6185302734375,421.42498779296875,5.651236960274038,0.05223091598600149,758,286,375,529,654,0.17695240676403046,0.8230475932359695,0.907219705052734,0.17695240676403046,0.22447477281093597,0.775525227189064,0.8806391015558326,0.22447477281093597,0.26325273513793945,0.7367472648620605,0.8583398306393922,0.26325273513793945,0.3284839391708374,0.6715160608291626,0.8194608354455767,0.3284839391708374,0.4320822060108185,0.5679177939891815,0.7536032072577594,0.4320822060108185,0.5698241591453552,0.4301758408546448,0.6558779161205572,0.5698241591453552,0.6562454104423523,0.3437545895576477,0.5863058839527774,0.6562454104423523,0.7201939821243286,0.2798060178756714,0.5289669345768896,0.7201939821243286,0.8774940371513367,0.12250596284866333,0.3500085182515753,0.8774940371513367,0.9538325071334839,0.04616749286651611,0.21486622085966914,0.9538325071334839,0.5625656247138977
gpt2,1000,262144000,8,translators.8.weight,768,768,8.00027084350586,18.297121015372113,334.7846374511719,366.073974609375,5.230655781891754,0.053057344048283994,758,306,394,542,661,0.19118061661720276,0.8088193833827972,0.899343862703692,0.19118061661720276,0.24281974136829376,0.7571802586317062,0.870161053272155,0.24281974136829376,0.2753213047981262,0.7246786952018738,0.8512806207132133,0.2753213047981262,0.3268698453903198,0.6731301546096802,0.8204450954266715,0.3268698453903198,0.40695181488990784,0.5930481851100922,0.7700962180858261,0.40695181488990784,0.5245149731636047,0.47548502683639526,0.6895542232750048,0.5245149731636047,0.6123123168945312,0.38768768310546875,0.6226457123480966,0.6123123168945312,0.6817090511322021,0.31829094886779785,0.5641728005388047,0.6817090511322021,0.8585659265518188,0.14143407344818115,0.3760772174011358,0.8585659265518188,0.9459134936332703,0.054086506366729736,0.2325650583529902,0.9459134936332703,0.5205931663513184
gpt2,1000,262144000,9,translators.9.weight,768,768,7.927574634552002,16.288526669843986,265.31610107421875,321.228759765625,4.221656832436786,0.05286616599187255,758,304,392,541,660,0.2368738204240799,0.7631261795759201,0.8735709356291108,0.2368738204240799,0.2717771828174591,0.7282228171825409,0.8533597232015001,0.2717771828174591,0.3013969659805298,0.6986030340194702,0.8358247627460377,0.3013969659805298,0.3483026325702667,0.6516973674297333,0.8072777511053635,0.3483026325702667,0.4217722415924072,0.5782277584075928,0.7604128867974246,0.4217722415924072,0.5335175395011902,0.4664824604988098,0.6829952126470652,0.5335175395011902,0.618322491645813,0.381677508354187,0.61780054091445,0.618322491645813,0.6863588094711304,0.31364119052886963,0.5600367760503497,0.6863588094711304,0.8604617714881897,0.1395382285118103,0.3735481609000509,0.8604617714881897,0.9467629790306091,0.05323702096939087,0.2307314910656776,0.9467629790306091,0.4880751371383667
gpt2,1000,262144000,10,translators.10.weight,768,768,7.286526679992676,13.186831199717533,173.89251708984375,247.4591827392578,3.2752147038772166,0.053057122975587845,755,288,377,531,656,0.3053235113620758,0.6946764886379242,0.8334725482209502,0.3053235113620758,0.3500230014324188,0.6499769985675812,0.8062115098208293,0.3500230014324188,0.3801226317882538,0.6198773682117462,0.7873229122867861,0.3801226317882538,0.42263492941856384,0.5773650705814362,0.7598454254527273,0.42263492941856384,0.4858705401420593,0.5141294598579407,0.7170282141296399,0.4858705401420593,0.5819525122642517,0.4180474877357483,0.6465659190954534,0.5819525122642517,0.6565148234367371,0.34348517656326294,0.5860760842785371,0.6565148234367371,0.7172020673751831,0.2827979326248169,0.5317874882176309,0.7172020673751831,0.8756237626075745,0.12437623739242554,0.3526701538157511,0.8756237626075745,0.9532704949378967,0.04672950506210327,0.21617008364272627,0.9532704949378967,0.45788300037384033
gpt2,1000,262144000,11,translators.11.weight,768,768,6.666993618011475,10.383416496258137,107.81533813476562,169.61561584472656,2.4256071855388024,0.05293229897506535,750,233,329,498,638,0.41226789355278015,0.5877321064472198,0.7666368804376814,0.41226789355278015,0.5122069120407104,0.48779308795928955,0.6984218552989945,0.5122069120407104,0.5441222190856934,0.45587778091430664,0.6751872191579952,0.5441222190856934,0.5819888114929199,0.4180111885070801,0.6465378476988645,0.5819888114929199,0.6311174035072327,0.36888259649276733,0.6073570584860007,0.6311174035072327,0.7026076316833496,0.2973923683166504,0.5453369310038065,0.7026076316833496,0.7574285864830017,0.2425714135169983,0.4925153941929108,0.7574285864830017,0.8017688393592834,0.19823116064071655,0.4452315809112338,0.8017688393592834,0.9147276282310486,0.08527237176895142,0.2920143348689434,0.9147276282310486,0.9685255289077759,0.03147447109222412,0.1774104593653489,0.9685255289077759,0.35270097851753235
